lat,lon,bairro
-22.248067,-45.690368,Vista Alegre
-22.250686,-45.698907,Pedreira
-22.255683,-45.710563,São Benedito
-22.2455,-45.729258,Arco-Íris
-22.245329,-45.735055,Eletrônica
-22.265336,-45.699424,Pedreira
-22.267214,-45.68591,Ozório Machado
-22.264947,-45.685809,Por do Sol
-22.265052,-45.687078,Ozório Machado
-22.248713,-45.729403,São João
-22.263345,-45.698179,Por do Sol
-22.262097,-45.718747,Novo Horizonte
-22.250821,-45.695407,Pedreira
-22.242886,-45.717464,Eletrônica
-22.260296,-45.698067,Pedreira
-22.227806,-45.727054,Juquita
-22.251456,-45.685057,Ozório Machado
-22.256391,-45.711521,São Benedito
-22.265513,-45.707877,Novo Horizonte
-22.250106,-45.72297,São João
-22.280011,-45.724361,Família Andrade
-22.273079,-45.718077,Família Andrade
-22.245528,-45.733348,Eletrônica
-22.258108,-45.696194,Ozório Machado
-22.25254,-45.703676,São João
-22.247123,-45.703199,Pedreira
-22.259013,-45.703992,Novo Horizonte
-22.264788,-45.713794,Arco-Íris
-22.238866,-45.70234,São Benedito
-22.26799,-45.699328,Fernandes
-22.261446,-45.692947,Novo Horizonte
-22.234156,-45.695307,Anchieta
-22.246127,-45.724755,Eletrônica
-22.260416,-45.691829,Pedreira
-22.24737,-45.719726,Arco-Íris
-22.275859,-45.702269,Fernandes
-22.249585,-45.687512,Pedreira
-22.245844,-45.701825,Anchieta
-22.263557,-45.698322,Ozório Machado
-22.253729,-45.701651,Pedreira
-22.268675,-45.705073,Pedreira
-22.257511,-45.693344,Ozório Machado
-22.267278,-45.705954,Família Andrade
-22.246568,-45.712046,Arco-Íris
-22.256015,-45.711329,São Roque
-22.255777,-45.726969,Eletrônica
-22.255841,-45.707877,Novo Horizonte
-22.275503,-45.704433,Novo Horizonte
-22.270697,-45.696892,Ozório Machado
-22.245336,-45.718139,Juquita
-22.238665,-45.692493,Vista Alegre
-22.236625,-45.716793,São Roque
-22.279758,-45.703966,Fernandes
-22.256056,-45.70153,Novo Horizonte
-22.270058,-45.69092,Fernandes
-22.248466,-45.713038,São Roque
-22.253902,-45.704654,Vista Alegre
-22.234506,-45.723386,Eletrônica
-22.264838,-45.687921,Por do Sol
-22.245186,-45.699843,Vista Alegre
-22.24394,-45.718409,Arco-Íris
-22.26,-45.705901,Pedreira
-22.267658,-45.695155,Por do Sol
-22.271582,-45.71687,Família Andrade
-22.248261,-45.725702,São João
-22.261346,-45.690812,Pedreira
-22.239748,-45.713277,São Roque
-22.239371,-45.707096,Maristela
-22.247122,-45.712821,São João
-22.239964,-45.691264,Anchieta
-22.261655,-45.679446,Ozório Machado
-22.272914,-45.709259,Família Andrade
-22.231988,-45.700508,Vista Alegre
-22.27532,-45.71379,Família Andrade
-22.239987,-45.729649,Juquita
-22.262135,-45.699053,Por do Sol
-22.259376,-45.702353,Novo Horizonte
-22.273491,-45.71215,Novo Horizonte
-22.267473,-45.689817,Pedreira
-22.243247,-45.709795,São João
-22.262597,-45.701961,São Benedito
-22.250054,-45.699852,São Roque
-22.245768,-45.726196,Arco-Íris
-22.277275,-45.693888,Fernandes
-22.239955,-45.728579,Juquita
-22.263326,-45.727987,Família Andrade
-22.248926,-45.691564,São Benedito
-22.272245,-45.683249,Ozório Machado
-22.261001,-45.705042,Fernandes
-22.253216,-45.700415,Pedreira
-22.245316,-45.698519,Vista Alegre
-22.257272,-45.713844,São Roque
-22.25478,-45.701806,São João
-22.244444,-45.695042,Maristela
-22.275317,-45.721509,Família Andrade
-22.251383,-45.692585,Ozório Machado
-22.243093,-45.703443,Pedreira
-22.25947,-45.719137,Arco-Íris
-22.243414,-45.712778,Maristela
-22.251415,-45.718925,Arco-Íris
-22.274308,-45.711191,Família Andrade
-22.252961,-45.709508,São João
-22.264093,-45.71835,Família Andrade
-22.261099,-45.688671,Pedreira
-22.232242,-45.70155,Maristela
-22.247002,-45.690278,Vista Alegre
-22.267795,-45.709183,Novo Horizonte
-22.26236,-45.709301,São João
-22.242987,-45.704077,São Benedito
-22.250833,-45.715118,Arco-Íris
-22.237735,-45.717853,Juquita
-22.237848,-45.711769,Juquita
-22.265623,-45.711782,Arco-Íris
-22.233637,-45.71792,Juquita
-22.262723,-45.695795,Por do Sol
-22.258586,-45.700045,Pedreira
-22.258378,-45.69334,Anchieta
-22.264566,-45.685559,Ozório Machado
-22.255532,-45.698147,Ozório Machado
-22.248861,-45.703164,Novo Horizonte
-22.262299,-45.709143,Pedreira
-22.252497,-45.70911,Novo Horizonte
-22.238814,-45.716079,Juquita
-22.24408,-45.686597,Anchieta
-22.249931,-45.725966,Eletrônica
-22.261173,-45.692948,Por do Sol
-22.25982,-45.680108,Ozório Machado
-22.267596,-45.695864,Fernandes
-22.258636,-45.72502,Eletrônica
-22.249227,-45.701911,Fernandes
-22.263049,-45.696498,Por do Sol
-22.259528,-45.718253,São João
-22.254851,-45.706799,São Benedito
-22.24303,-45.709302,São Benedito
-22.270058,-45.701907,Pedreira
-22.277145,-45.701523,Fernandes
-22.242794,-45.699451,São Benedito
-22.255726,-45.724638,Arco-Íris
-22.259021,-45.711339,Família Andrade
-22.245446,-45.687687,Vista Alegre
-22.274195,-45.688748,Fernandes
-22.26521,-45.693103,Fernandes
-22.263134,-45.68455,Ozório Machado
-22.241415,-45.723411,Eletrônica
-22.241491,-45.697156,São Benedito
-22.242416,-45.709931,Juquita
-22.235524,-45.709087,Maristela
-22.242214,-45.70987,Juquita
-22.241451,-45.697406,Maristela
-22.254052,-45.723579,Eletrônica
-22.245553,-45.701026,São Benedito
-22.253,-45.707429,Maristela
-22.263219,-45.69903,São Benedito
-22.258291,-45.690493,Ozório Machado
-22.242513,-45.724991,São João
-22.259457,-45.685353,Por do Sol
-22.245061,-45.692618,Vista Alegre
-22.23461,-45.711235,São Roque
-22.269354,-45.71328,Família Andrade
-22.26159,-45.725372,Eletrônica
-22.260903,-45.722438,São João
-22.259445,-45.686873,Por do Sol
-22.272628,-45.707635,Fernandes
-22.250752,-45.726942,Eletrônica
-22.26083,-45.692379,Ozório Machado
-22.257142,-45.698849,Por do Sol
-22.253331,-45.696543,Pedreira
-22.239492,-45.707046,Maristela
-22.273854,-45.686774,Por do Sol
-22.226177,-45.715809,Juquita
-22.25416,-45.726702,Arco-Íris
-22.273373,-45.689143,Por do Sol
-22.269512,-45.710161,Fernandes
-22.272374,-45.691006,Por do Sol
-22.240985,-45.708742,Arco-Íris
-22.252585,-45.702341,São João
-22.237134,-45.708551,Maristela
-22.250718,-45.702179,São Benedito
-22.263748,-45.71193,Novo Horizonte
-22.237642,-45.693503,Maristela
-22.233931,-45.712338,Juquita
-22.263642,-45.709443,Arco-Íris
-22.252769,-45.693169,Ozório Machado
-22.23673,-45.714876,Juquita
-22.268493,-45.700063,Por do Sol
-22.261046,-45.688414,Ozório Machado
-22.276196,-45.711024,Família Andrade
-22.266015,-45.690973,Fernandes
-22.262574,-45.697993,Pedreira
-22.26519,-45.69226,Por do Sol
-22.263971,-45.688877,Por do Sol
-22.255603,-45.698052,Novo Horizonte
-22.251902,-45.706075,São João
-22.263424,-45.698512,Ozório Machado
-22.253175,-45.710477,São Benedito
-22.258648,-45.702218,Fernandes
-22.248443,-45.700153,São Benedito
-22.229983,-45.719099,Juquita
-22.277394,-45.707203,Família Andrade
-22.242128,-45.704957,São João
-22.246634,-45.721536,Eletrônica
-22.267688,-45.701034,Pedreira
-22.261189,-45.702356,São Benedito
-22.237455,-45.718789,Juquita
-22.254973,-45.724809,Eletrônica
-22.246024,-45.685629,Anchieta
-22.257551,-45.708178,Maristela
-22.266141,-45.693544,Por do Sol
-22.254673,-45.710499,São Benedito
-22.250611,-45.698793,São João
-22.24621,-45.693852,Vista Alegre
-22.266814,-45.69208,Ozório Machado
-22.265518,-45.716401,Família Andrade
-22.272916,-45.692789,Fernandes
-22.271348,-45.685243,Por do Sol
-22.251944,-45.711747,Arco-Íris
-22.246809,-45.702064,São Roque
-22.260728,-45.723571,Arco-Íris
-22.251328,-45.720643,São Roque
-22.250934,-45.690322,Anchieta
-22.275866,-45.707285,Família Andrade
-22.258824,-45.685925,Ozório Machado
-22.237521,-45.692388,Anchieta
-22.248477,-45.716394,São Roque
-22.264107,-45.699603,Fernandes
-22.249249,-45.701149,Vista Alegre
-22.236053,-45.703658,Maristela
-22.251128,-45.712646,São Roque
-22.246311,-45.717877,São João
-22.244284,-45.721861,São João
-22.247969,-45.723099,Eletrônica
-22.270198,-45.705357,Pedreira
-22.237486,-45.698006,Maristela
-22.260526,-45.680163,Ozório Machado
-22.261347,-45.693909,Ozório Machado
-22.266478,-45.699271,Por do Sol
-22.242936,-45.699104,São João
-22.238445,-45.704473,Juquita
-22.235313,-45.709965,Juquita
-22.2605,-45.716142,Arco-Íris
-22.260855,-45.683024,Ozório Machado
-22.271336,-45.684019,Ozório Machado
-22.254412,-45.727703,Arco-Íris
-22.26508,-45.70508,Pedreira
-22.265226,-45.713489,Fernandes
-22.238449,-45.713231,Maristela
-22.264113,-45.699036,Por do Sol
-22.252793,-45.711615,Eletrônica
-22.229288,-45.693316,Vista Alegre
-22.262661,-45.705599,Novo Horizonte
-22.267688,-45.685462,Por do Sol
-22.241853,-45.701922,Vista Alegre
-22.264978,-45.701502,Fernandes
-22.255161,-45.73192,São João
-22.265631,-45.712823,Família Andrade
-22.253349,-45.708669,São Roque
-22.243349,-45.683919,Anchieta
-22.274682,-45.70361,Fernandes
-22.257691,-45.708146,Novo Horizonte
-22.268895,-45.718651,Família Andrade
-22.262335,-45.682868,Ozório Machado
-22.259155,-45.721438,Arco-Íris
-22.240172,-45.717585,São Roque
-22.257044,-45.693026,Ozório Machado
-22.267389,-45.708459,São João
-22.263577,-45.705857,Por do Sol
-22.252342,-45.715431,São Benedito
-22.246554,-45.726828,Arco-Íris
-22.272372,-45.686002,Fernandes
-22.278413,-45.705107,Família Andrade
-22.269787,-45.726624,Eletrônica
-22.236988,-45.70671,Juquita
-22.253734,-45.693765,Pedreira
-22.269294,-45.70938,Novo Horizonte
-22.256557,-45.726319,Eletrônica
-22.271445,-45.711217,Família Andrade
-22.265285,-45.727079,Arco-Íris
-22.252512,-45.706739,São Roque
-22.248704,-45.694205,Ozório Machado
-22.263135,-45.72286,São João
-22.25312,-45.695907,São Benedito
-22.25404,-45.729499,Eletrônica
-22.253461,-45.713913,Pedreira
-22.261826,-45.700462,Fernandes
-22.274861,-45.706012,Família Andrade
-22.274204,-45.705003,Família Andrade
-22.255033,-45.717503,Arco-Íris
-22.272909,-45.712356,Família Andrade
-22.230248,-45.714706,Juquita
-22.235591,-45.7225,Juquita
-22.257913,-45.686373,Ozório Machado
-22.231185,-45.715834,Maristela
-22.264272,-45.691621,Ozório Machado
-22.261818,-45.703867,Novo Horizonte
-22.261727,-45.719669,Novo Horizonte
-22.247355,-45.711533,São João
-22.262612,-45.7037,Pedreira
-22.236697,-45.697026,Maristela
-22.264024,-45.691618,Pedreira
-22.242775,-45.693472,Maristela
-22.228215,-45.728721,Juquita
-22.256281,-45.703327,Novo Horizonte
-22.232617,-45.707619,Maristela
-22.259481,-45.714957,Novo Horizonte
-22.229249,-45.698554,Vista Alegre
-22.254728,-45.718259,São João
-22.255641,-45.720462,Arco-Íris
-22.247649,-45.722433,São Roque
-22.242911,-45.707865,Maristela
-22.248554,-45.695855,Vista Alegre
-22.256599,-45.703119,Novo Horizonte
-22.264205,-45.699203,Por do Sol
-22.257165,-45.715141,Novo Horizonte
-22.258897,-45.71568,Arco-Íris
-22.248871,-45.723242,Eletrônica
-22.280164,-45.706959,Família Andrade
-22.238397,-45.704033,Maristela
-22.249764,-45.687505,Vista Alegre
-22.247511,-45.703547,Pedreira
-22.236402,-45.715497,São Roque
-22.243962,-45.700857,Anchieta
-22.24652,-45.718899,Juquita
-22.252679,-45.704541,Pedreira
-22.250704,-45.684531,Vista Alegre
-22.253151,-45.696046,Ozório Machado
-22.253574,-45.723956,Arco-Íris
-22.243287,-45.69579,São Benedito
-22.262577,-45.696767,Novo Horizonte
-22.243608,-45.690667,Vista Alegre
-22.252388,-45.718763,Eletrônica
-22.239641,-45.732352,Arco-Íris
-22.247111,-45.715352,São Benedito
-22.246722,-45.721545,Eletrônica
-22.251555,-45.722056,Eletrônica
-22.262113,-45.688089,Ozório Machado
-22.253725,-45.712367,Arco-Íris
-22.244885,-45.696367,Anchieta
-22.259824,-45.690856,Pedreira
-22.259163,-45.72092,Arco-Íris
-22.234175,-45.722948,Juquita
-22.264164,-45.712332,Novo Horizonte
-22.242852,-45.700934,Anchieta
-22.257474,-45.693295,Pedreira
-22.258117,-45.690531,Ozório Machado
-22.246644,-45.736991,Eletrônica
-22.243156,-45.703324,Maristela
-22.244004,-45.692959,Anchieta
-22.272138,-45.699475,Fernandes
-22.239412,-45.721678,Juquita
-22.236321,-45.728908,Juquita
-22.242418,-45.695991,Anchieta
-22.241623,-45.700683,Pedreira
-22.275562,-45.717357,Família Andrade
-22.248836,-45.736417,Arco-Íris
-22.237444,-45.680398,Vista Alegre
-22.269071,-45.715165,Novo Horizonte
-22.253551,-45.717327,Arco-Íris
-22.25431,-45.725646,Eletrônica
-22.247702,-45.708252,São Roque
-22.261817,-45.707162,Pedreira
-22.243489,-45.689191,Anchieta
-22.263171,-45.681336,Ozório Machado
-22.266157,-45.702333,Por do Sol
-22.269409,-45.701253,Fernandes
-22.247087,-45.696535,Anchieta
-22.233024,-45.71375,Juquita
-22.262972,-45.72393,Arco-Íris
-22.252621,-45.690582,Ozório Machado
-22.240742,-45.705796,São Roque
-22.245209,-45.694921,Maristela
-22.262463,-45.723926,Arco-Íris
-22.268833,-45.709597,Fernandes
-22.26344,-45.692115,Por do Sol
-22.264341,-45.697459,Novo Horizonte
-22.230264,-45.704222,Maristela
-22.23054,-45.71456,Juquita
-22.24729,-45.720303,Arco-Íris
-22.238942,-45.714646,Juquita
-22.245009,-45.727872,Eletrônica
-22.257745,-45.729589,Arco-Íris
-22.26486,-45.69546,Ozório Machado
-22.278257,-45.713295,Família Andrade
-22.227035,-45.709831,Maristela
-22.249966,-45.716263,Arco-Íris
-22.234458,-45.716902,Juquita
-22.24585,-45.700615,Vista Alegre
-22.239682,-45.711834,São Roque
-22.25799,-45.722954,Arco-Íris
-22.231211,-45.703657,Juquita
-22.241377,-45.695633,Vista Alegre
-22.232837,-45.703147,Maristela
-22.258431,-45.701656,São João
-22.2565,-45.721878,Novo Horizonte
-22.265602,-45.694752,Por do Sol
-22.244121,-45.725696,São Roque
-22.241255,-45.719732,Juquita
-22.225408,-45.719807,Juquita
-22.243028,-45.697267,Pedreira
-22.278491,-45.695676,Por do Sol
-22.258415,-45.718203,Arco-Íris
-22.2416,-45.717801,Eletrônica
-22.261347,-45.702613,Por do Sol
-22.254832,-45.705168,São João
-22.260071,-45.702364,Novo Horizonte
-22.271248,-45.700401,Pedreira
-22.234848,-45.713345,Juquita
-22.270705,-45.687017,Ozório Machado
-22.252004,-45.711154,Eletrônica
-22.232914,-45.704471,Vista Alegre
-22.248387,-45.689783,Anchieta
-22.275352,-45.7122,Família Andrade
-22.237434,-45.698835,Maristela
-22.241938,-45.70182,São Benedito
-22.250085,-45.695235,Pedreira
-22.247006,-45.728982,Eletrônica
-22.253853,-45.73105,São João
-22.261626,-45.728455,Arco-Íris
-22.256474,-45.682196,Ozório Machado
-22.231959,-45.703782,São Benedito
-22.250297,-45.703377,São Roque
-22.263921,-45.707622,Novo Horizonte
-22.237834,-45.723005,Eletrônica
-22.258214,-45.699329,Pedreira
-22.267372,-45.708217,Novo Horizonte
-22.25278,-45.710797,Novo Horizonte
-22.250744,-45.723521,Arco-Íris
-22.274496,-45.720491,Família Andrade
-22.232498,-45.715045,Juquita
-22.227562,-45.714921,Juquita
-22.260738,-45.694287,Ozório Machado
-22.232572,-45.690703,Maristela
-22.25942,-45.713117,Arco-Íris
-22.240954,-45.702672,Vista Alegre
-22.267402,-45.700134,Fernandes
-22.268041,-45.692782,Pedreira
-22.26098,-45.703651,Fernandes
-22.257097,-45.681719,Ozório Machado
-22.276404,-45.708091,Novo Horizonte
-22.24386,-45.706738,São Roque
-22.241463,-45.699201,São Benedito
-22.235863,-45.717714,Juquita
-22.240086,-45.720919,Juquita
-22.256231,-45.717641,São João
-22.25611,-45.694657,Ozório Machado
-22.28065,-45.721037,Família Andrade
-22.249182,-45.72581,São João
-22.249641,-45.711471,São Roque
-22.264178,-45.718532,São João
-22.257061,-45.714115,Eletrônica
-22.249587,-45.679964,Vista Alegre
-22.259408,-45.688918,Fernandes
-22.272118,-45.704107,Fernandes
-22.240053,-45.704995,São Benedito
-22.274545,-45.70546,Família Andrade
-22.250832,-45.71203,São João
-22.262148,-45.720579,Arco-Íris
-22.280937,-45.702024,Novo Horizonte
-22.260101,-45.697687,São Benedito
-22.246477,-45.713141,São João
-22.247538,-45.71577,São Roque
-22.269389,-45.695683,Por do Sol
-22.24384,-45.730318,Juquita
-22.248267,-45.70286,Anchieta
-22.254089,-45.731134,Arco-Íris
-22.240116,-45.695895,Vista Alegre
-22.254756,-45.712616,São João
-22.265778,-45.695472,Por do Sol
-22.246603,-45.706228,Pedreira
-22.253928,-45.728611,São João
-22.263728,-45.713402,Arco-Íris
-22.236645,-45.721807,São Roque
-22.2557,-45.730026,Eletrônica
-22.263444,-45.701876,Por do Sol
-22.258491,-45.705669,Novo Horizonte
-22.244482,-45.693926,São Roque
-22.253545,-45.718194,São João
-22.259297,-45.714483,São João
-22.265253,-45.699671,Por do Sol
-22.260233,-45.697779,Pedreira
-22.275459,-45.688395,Pedreira
-22.254812,-45.70324,Ozório Machado
-22.268631,-45.708618,Novo Horizonte
-22.246668,-45.693731,Anchieta
-22.258496,-45.696307,Por do Sol
-22.243809,-45.696271,Anchieta
-22.242664,-45.713175,São Benedito
-22.242129,-45.720088,São Roque
-22.252795,-45.716472,Arco-Íris
-22.254957,-45.719451,Arco-Íris
-22.268844,-45.696438,Por do Sol
-22.228784,-45.72685,Juquita
-22.235842,-45.701313,Anchieta
-22.242437,-45.693038,Vista Alegre
-22.254276,-45.726834,Eletrônica
-22.251994,-45.722504,Eletrônica
-22.238415,-45.687717,Anchieta
-22.272305,-45.703077,Novo Horizonte
-22.222437,-45.701251,Maristela
-22.254448,-45.697517,São Benedito
-22.238631,-45.68746,Vista Alegre
-22.23966,-45.700248,Vista Alegre
-22.260826,-45.676121,Ozório Machado
-22.252994,-45.715627,Novo Horizonte
-22.25926,-45.707929,São João
-22.252866,-45.703967,Pedreira
-22.240123,-45.691738,Anchieta
-22.234829,-45.70026,São Benedito
-22.251765,-45.693209,Pedreira
-22.250927,-45.700251,Pedreira
-22.237428,-45.700929,Vista Alegre
-22.237309,-45.713984,São Roque
-22.233603,-45.715436,Juquita
-22.229496,-45.714959,Maristela
-22.260506,-45.691314,Ozório Machado
-22.260693,-45.731478,Eletrônica
-22.258577,-45.704178,Fernandes
-22.248164,-45.701293,São Benedito
-22.238638,-45.722705,Juquita
-22.259598,-45.702952,Fernandes
-22.249672,-45.708343,Arco-Íris
-22.266574,-45.693106,Por do Sol
-22.26618,-45.701433,Novo Horizonte
-22.231409,-45.68551,Vista Alegre
-22.250605,-45.736887,Eletrônica
-22.263601,-45.703517,Fernandes
-22.248379,-45.694912,Anchieta
-22.249923,-45.706157,São Roque
-22.269377,-45.708706,Novo Horizonte
-22.239192,-45.719372,Juquita
-22.236304,-45.722573,Eletrônica
-22.258269,-45.696314,Anchieta
-22.243116,-45.713782,São João
-22.265952,-45.698369,Por do Sol
-22.248921,-45.686803,Vista Alegre
-22.266677,-45.70015,Pedreira
-22.239754,-45.710786,Maristela
-22.230221,-45.701455,Vista Alegre
-22.250222,-45.725829,Arco-Íris
-22.248018,-45.732988,Eletrônica
-22.24649,-45.699176,São Benedito
-22.235748,-45.716931,Maristela
-22.26002,-45.695997,Por do Sol
