lat,lon,bairro,situacao
-22.26295,-45.70198,Por do Sol,normal
-22.26358,-45.702693,Família Andrade,normal
-22.253426,-45.706435,Novo Horizonte,normal
-22.260284,-45.710391,São João,baixa_luminosidade
-22.239669,-45.709448,Juquita,normal
-22.251485,-45.71524,Arco-Íris,baixa_luminosidade
-22.267374,-45.709546,Família Andrade,normal
-22.255521,-45.706868,Novo Horizonte,apagado
-22.258428,-45.707107,São João,normal
-22.257759,-45.690147,Pedreira,normal
-22.251894,-45.707966,São João,apagado
-22.249481,-45.706313,Eletrônica,normal
-22.254929,-45.703604,São João,normal
-22.24817,-45.710974,Eletrônica,sem_sinal
-22.256613,-45.697611,São Benedito,normal
-22.247456,-45.704882,São Roque,normal
-22.246254,-45.698384,São Benedito,apagado
-22.260894,-45.708084,Família Andrade,piscando
-22.258456,-45.712707,Novo Horizonte,normal
-22.262391,-45.696951,Por do Sol,normal
-22.267637,-45.711756,Família Andrade,normal
-22.242449,-45.700494,Anchieta,normal
-22.264863,-45.713925,Arco-Íris,sem_sinal
-22.263215,-45.694075,Ozório Machado,baixa_luminosidade
-22.262746,-45.703346,Novo Horizonte,normal
-22.253625,-45.716469,Eletrônica,normal
-22.251893,-45.710063,Maristela,normal
-22.257061,-45.690997,Ozório Machado,normal
-22.241072,-45.707835,Maristela,baixa_luminosidade
-22.247557,-45.706179,São Roque,sem_sinal
-22.259434,-45.695658,Por do Sol,normal
-22.239986,-45.709803,Juquita,normal
-22.266217,-45.705097,Fernandes,piscando
-22.246692,-45.699391,Anchieta,normal
-22.255937,-45.708566,São João,normal
-22.239029,-45.713318,Juquita,normal
-22.256573,-45.706408,Novo Horizonte,normal
-22.241385,-45.707209,Juquita,normal
-22.266101,-45.699254,Pedreira,apagado
-22.245934,-45.712449,São Roque,sem_sinal
-22.259501,-45.707233,Fernandes,normal
-22.251819,-45.711106,São João,normal
-22.244855,-45.694699,Vista Alegre,normal
-22.257346,-45.711297,Arco-Íris,normal
-22.263736,-45.703978,Fernandes,normal
-22.261279,-45.709096,Família Andrade,normal
-22.260753,-45.708414,Novo Horizonte,normal
-22.254734,-45.705223,São Benedito,apagado
-22.258685,-45.697567,Por do Sol,normal
-22.243261,-45.706248,São Roque,normal
-22.253903,-45.702444,São João,normal
-22.257214,-45.708602,Arco-Íris,apagado
-22.266662,-45.703812,Família Andrade,piscando
-22.262475,-45.695083,Por do Sol,normal
-22.264939,-45.699405,Por do Sol,normal
-22.251571,-45.709805,Eletrônica,normal
-22.256829,-45.689775,Ozório Machado,normal
-22.239844,-45.702118,Anchieta,normal
-22.25933,-45.696141,Por do Sol,apagado
-22.246741,-45.702778,Anchieta,apagado
-22.241866,-45.707948,Maristela,normal
-22.254843,-45.71443,Arco-Íris,normal
-22.247597,-45.710615,São João,apagado
-22.258561,-45.709995,Novo Horizonte,normal
-22.25074,-45.713233,Eletrônica,apagado
-22.248641,-45.699315,São Benedito,piscando
-22.238992,-45.702604,Maristela,apagado
-22.245628,-45.695155,Anchieta,normal
-22.25739,-45.698685,Por do Sol,normal
-22.26072,-45.699071,Pedreira,normal
-22.250472,-45.694618,Pedreira,normal
-22.252117,-45.69798,Ozório Machado,normal
-22.247596,-45.702829,São João,piscando
-22.248032,-45.712005,Eletrônica,normal
-22.255409,-45.691208,Ozório Machado,normal
-22.242964,-45.709551,Juquita,normal
-22.247253,-45.708208,Eletrônica,normal
-22.242035,-45.711432,São Roque,piscando
-22.248299,-45.697236,Anchieta,apagado
-22.240949,-45.714032,Juquita,apagado
-22.251458,-45.706872,Novo Horizonte,normal
-22.256686,-45.693788,Ozório Machado,normal
-22.256346,-45.692493,Pedreira,normal
-22.249614,-45.715706,Eletrônica,normal
-22.249808,-45.71472,Eletrônica,normal
-22.250558,-45.71157,São Roque,normal
-22.254289,-45.689063,Ozório Machado,normal
-22.260887,-45.692754,Ozório Machado,normal
-22.257307,-45.714524,Arco-Íris,piscando
-22.244465,-45.709141,São Roque,normal
-22.24875,-45.711408,Eletrônica,apagado
-22.250236,-45.71176,Eletrônica,piscando
-22.261162,-45.698114,Pedreira,piscando
-22.262352,-45.703075,Por do Sol,piscando
-22.262754,-45.699116,Por do Sol,apagado
-22.266436,-45.708898,Fernandes,apagado
-22.244643,-45.708547,Juquita,apagado
-22.244287,-45.699443,Anchieta,normal
-22.258935,-45.696821,Por do Sol,normal
-22.266385,-45.704846,Família Andrade,baixa_luminosidade
-22.264384,-45.702601,Fernandes,apagado
-22.250257,-45.701262,São Benedito,normal
-22.238713,-45.712419,Juquita,normal
-22.249706,-45.708913,Eletrônica,normal
-22.251986,-45.696491,Pedreira,sem_sinal
-22.239117,-45.705171,Maristela,normal
-22.250876,-45.707404,São João,normal
-22.255408,-45.710533,São João,normal
-22.262046,-45.703649,Família Andrade,normal
-22.238962,-45.7105,Juquita,normal
-22.259938,-45.692687,Por do Sol,sem_sinal
-22.24777,-45.695562,Maristela,normal
-22.256546,-45.711156,Arco-Íris,apagado
-22.25631,-45.713469,Arco-Íris,normal
-22.265405,-45.6996,Por do Sol,normal
-22.256321,-45.692572,Ozório Machado,normal
-22.252922,-45.714029,Eletrônica,normal
-22.2612,-45.708358,Fernandes,normal
-22.254214,-45.709839,Novo Horizonte,piscando
-22.258702,-45.708119,Família Andrade,normal
-22.245415,-45.69734,Vista Alegre,normal
-22.248387,-45.691761,Anchieta,normal
-22.259217,-45.696994,Por do Sol,normal
-22.247659,-45.705233,São Benedito,normal
-22.243313,-45.713111,Juquita,normal
-22.263073,-45.70647,Fernandes,piscando
-22.241299,-45.702423,Vista Alegre,normal
-22.256251,-45.705238,Arco-Íris,apagado
-22.263112,-45.696938,Por do Sol,normal
-22.243998,-45.697912,Vista Alegre,normal
-22.254618,-45.716567,Arco-Íris,apagado
-22.241538,-45.703289,São Benedito,baixa_luminosidade
-22.264415,-45.708091,Família Andrade,piscando
-22.244372,-45.710958,São Roque,normal
-22.243022,-45.696068,Maristela,normal
-22.24668,-45.705313,São Roque,normal
-22.244733,-45.700386,Anchieta,baixa_luminosidade
-22.253802,-45.714008,Eletrônica,piscando
-22.267891,-45.709663,Fernandes,apagado
-22.260551,-45.702124,Pedreira,baixa_luminosidade
-22.239719,-45.704912,São Roque,normal
-22.245452,-45.71803,São Roque,normal
-22.263468,-45.710828,Família Andrade,apagado
-22.236665,-45.711115,Juquita,normal
-22.24155,-45.70215,Maristela,normal
-22.248899,-45.7046,São Benedito,normal
-22.263008,-45.697358,Por do Sol,apagado
-22.253066,-45.708423,São João,apagado
-22.261275,-45.710697,Fernandes,normal
-22.245691,-45.698354,Anchieta,normal
-22.249616,-45.714451,Eletrônica,apagado
-22.252729,-45.71608,São João,apagado
-22.246268,-45.692169,Anchieta,normal
-22.263585,-45.695294,Ozório Machado,normal
-22.24489,-45.701813,São Roque,baixa_luminosidade
-22.239221,-45.706421,São Roque,piscando
-22.253221,-45.713158,Arco-Íris,normal
-22.237979,-45.712909,Juquita,normal
-22.255387,-45.699608,São João,normal
-22.263192,-45.711469,Fernandes,apagado
-22.25417,-45.71212,Arco-Íris,normal
-22.260319,-45.698635,Por do Sol,baixa_luminosidade
-22.26327,-45.706715,Novo Horizonte,normal
-22.257773,-45.697881,Pedreira,normal
-22.266885,-45.706593,Família Andrade,normal
-22.245092,-45.709531,Eletrônica,normal
-22.25209,-45.705456,São João,normal
-22.240464,-45.696537,Vista Alegre,normal
-22.254839,-45.705826,São João,piscando
-22.241002,-45.696474,São Benedito,normal
-22.240805,-45.707743,Juquita,baixa_luminosidade
-22.235902,-45.707524,Juquita,normal
-22.246516,-45.707176,Eletrônica,apagado
-22.259248,-45.701608,Família Andrade,normal
-22.256211,-45.693154,Ozório Machado,normal
-22.266874,-45.70554,Família Andrade,normal
-22.253398,-45.708173,Eletrônica,normal
-22.266026,-45.712017,Novo Horizonte,normal
-22.248799,-45.69498,Anchieta,apagado
-22.258412,-45.706259,Fernandes,piscando
-22.24626,-45.707404,Maristela,normal
-22.243295,-45.697061,Vista Alegre,normal
-22.256288,-45.712877,São João,piscando
-22.263994,-45.701766,Por do Sol,normal
-22.263629,-45.706236,Fernandes,piscando
-22.238457,-45.7127,Juquita,normal
-22.249646,-45.71512,Eletrônica,normal
-22.248587,-45.709795,Eletrônica,normal
-22.248959,-45.69545,Anchieta,normal
-22.25731,-45.707333,Novo Horizonte,normal
-22.250762,-45.709832,Arco-Íris,normal
-22.257969,-45.712502,São João,apagado
-22.252031,-45.700972,Anchieta,normal
-22.265634,-45.705304,Fernandes,sem_sinal
-22.261482,-45.693266,Por do Sol,normal
-22.246277,-45.711041,Eletrônica,normal
-22.260169,-45.703974,Fernandes,piscando
-22.255073,-45.702699,São João,normal
-22.243658,-45.712118,Juquita,normal
-22.251633,-45.709085,São João,normal
-22.246631,-45.712237,Eletrônica,baixa_luminosidade
-22.247426,-45.709609,São Roque,apagado
-22.252874,-45.70157,São João,apagado
-22.248767,-45.699458,Anchieta,normal
-22.246583,-45.70914,São João,normal
-22.252025,-45.712361,São João,normal
-22.262627,-45.70463,Família Andrade,normal
-22.240883,-45.710156,São Roque,normal
-22.251152,-45.714895,Arco-Íris,piscando
-22.238177,-45.708173,Maristela,normal
-22.259818,-45.703618,Por do Sol,normal
-22.265653,-45.711501,Fernandes,normal
-22.239112,-45.711693,Juquita,piscando
-22.239344,-45.707971,Maristela,normal
-22.245031,-45.706225,Eletrônica,normal
-22.260957,-45.710072,Fernandes,normal
-22.254574,-45.694583,Ozório Machado,piscando
-22.240113,-45.710385,Juquita,normal
-22.253295,-45.704527,Fernandes,normal
-22.26526,-45.705875,Família Andrade,normal
-22.263775,-45.697022,Por do Sol,normal
-22.264566,-45.70338,Família Andrade,normal
-22.246393,-45.698733,Anchieta,baixa_luminosidade
-22.24937,-45.713897,Eletrônica,normal
-22.256581,-45.709766,Arco-Íris,normal
-22.240927,-45.709138,São Roque,normal
-22.246907,-45.708044,Eletrônica,apagado
-22.25904,-45.708882,São João,baixa_luminosidade
-22.261463,-45.705983,Novo Horizonte,piscando
-22.246614,-45.699805,Vista Alegre,normal
-22.265751,-45.707495,Família Andrade,apagado
-22.267438,-45.712726,Fernandes,normal
-22.245587,-45.698653,Vista Alegre,normal
-22.247468,-45.705236,Anchieta,normal
-22.262455,-45.706232,Família Andrade,apagado
-22.24812,-45.694841,Anchieta,piscando
-22.249536,-45.700999,São Benedito,normal
-22.258117,-45.707733,Fernandes,normal
-22.264752,-45.70639,Família Andrade,normal
-22.263487,-45.707345,Fernandes,normal
-22.240888,-45.712901,Juquita,normal
-22.257363,-45.690358,Ozório Machado,normal
-22.256124,-45.692909,Ozório Machado,normal
-22.259426,-45.71182,Arco-Íris,normal
-22.246672,-45.713831,Eletrônica,piscando
-22.238548,-45.709695,Maristela,normal
-22.236616,-45.712546,Juquita,normal
-22.248052,-45.697027,Anchieta,apagado
-22.257893,-45.712894,Arco-Íris,apagado
-22.243418,-45.712456,São Roque,normal
-22.264988,-45.705704,Fernandes,normal
-22.260714,-45.714797,Arco-Íris,apagado
-22.239774,-45.706524,São Benedito,normal
-22.257171,-45.710452,Arco-Íris,baixa_luminosidade
-22.255627,-45.709041,São João,normal
-22.265151,-45.699341,Por do Sol,baixa_luminosidade
-22.256703,-45.700521,Pedreira,normal
-22.243259,-45.708298,São Roque,baixa_luminosidade
-22.25045,-45.700554,São Benedito,normal
-22.263561,-45.697929,Fernandes,normal
-22.250175,-45.717525,Eletrônica,normal
-22.241208,-45.69865,Maristela,normal
-22.245006,-45.701807,Vista Alegre,normal
-22.246941,-45.703375,São Roque,normal
-22.263766,-45.692779,Por do Sol,normal
-22.265103,-45.702791,Família Andrade,normal
-22.258301,-45.698406,Por do Sol,normal
-22.23778,-45.698328,Vista Alegre,normal
-22.256305,-45.694466,Ozório Machado,normal
-22.236867,-45.70574,Juquita,normal
-22.238505,-45.70605,Maristela,normal
-22.243331,-45.696452,Vista Alegre,normal
-22.239781,-45.703234,Maristela,normal
-22.247099,-45.69647,Anchieta,normal
-22.246355,-45.713349,São Roque,sem_sinal
-22.2512,-45.707415,Arco-Íris,normal
-22.24365,-45.702194,Maristela,normal
-22.240316,-45.702086,Vista Alegre,normal
-22.266122,-45.70553,Fernandes,normal
-22.261127,-45.698952,Por do Sol,normal
-22.237877,-45.709293,Maristela,normal
-22.244438,-45.698149,Maristela,normal
-22.240556,-45.710111,Juquita,normal
-22.251056,-45.709163,Eletrônica,normal
-22.240967,-45.712241,Juquita,normal
-22.264219,-45.703518,Fernandes,normal
-22.245897,-45.712781,Eletrônica,baixa_luminosidade
-22.251607,-45.711591,São João,normal
-22.262217,-45.711538,Arco-Íris,normal
-22.245435,-45.69801,Vista Alegre,sem_sinal
-22.263218,-45.697321,Pedreira,normal
-22.247615,-45.706932,Maristela,normal
-22.261803,-45.708494,Fernandes,sem_sinal
-22.241672,-45.704373,Vista Alegre,normal
-22.261608,-45.707565,Fernandes,normal
-22.249032,-45.708683,Eletrônica,piscando
-22.242765,-45.713606,Juquita,normal
-22.251836,-45.710028,São João,normal
-22.265162,-45.695986,Por do Sol,baixa_luminosidade
-22.258632,-45.716221,Arco-Íris,normal
-22.263369,-45.708699,Família Andrade,normal
-22.261284,-45.693871,Por do Sol,normal
-22.260742,-45.710647,Fernandes,baixa_luminosidade
-22.257362,-45.700934,Novo Horizonte,normal
-22.254441,-45.713381,Novo Horizonte,normal
-22.257546,-45.697351,Pedreira,normal
-22.258662,-45.69707,Ozório Machado,normal
-22.258092,-45.708586,Arco-Íris,normal
-22.253068,-45.70598,São João,piscando
-22.245616,-45.695093,Anchieta,apagado
-22.263862,-45.704927,Fernandes,normal
-22.265997,-45.701721,Família Andrade,normal
-22.243231,-45.698562,Anchieta,normal
-22.249363,-45.69286,Anchieta,normal
-22.259003,-45.705735,Por do Sol,normal
-22.258616,-45.708235,Família Andrade,normal
-22.260102,-45.708869,Novo Horizonte,sem_sinal
-22.239863,-45.708418,Maristela,piscando
-22.251662,-45.702088,São João,baixa_luminosidade
-22.255948,-45.696859,Ozório Machado,normal
-22.237638,-45.712917,Juquita,normal
-22.241986,-45.701153,Vista Alegre,apagado
-22.258107,-45.710812,Novo Horizonte,sem_sinal
-22.251274,-45.695871,São Benedito,normal
-22.252041,-45.705068,São João,piscando
-22.23991,-45.701945,Maristela,normal
-22.249384,-45.708373,Eletrônica,normal
-22.260691,-45.705445,Novo Horizonte,normal
-22.254071,-45.703428,São Benedito,normal
-22.244112,-45.697897,Anchieta,normal
-22.25998,-45.694126,Por do Sol,normal
-22.241341,-45.705541,Maristela,normal
-22.250198,-45.698562,São Benedito,normal
-22.265223,-45.69522,Por do Sol,sem_sinal
-22.240393,-45.699263,Anchieta,normal
-22.255684,-45.711548,Arco-Íris,piscando
-22.236285,-45.706836,Juquita,normal
-22.256958,-45.714972,Novo Horizonte,normal
-22.26,-45.712748,Fernandes,normal
-22.24608,-45.704733,Vista Alegre,normal
-22.258924,-45.697215,Pedreira,normal
-22.260303,-45.699512,Pedreira,normal
-22.259371,-45.701486,Pedreira,normal
-22.26585,-45.702126,Família Andrade,apagado
-22.250235,-45.706251,Novo Horizonte,apagado
-22.245378,-45.695663,Anchieta,normal
-22.242615,-45.701338,Maristela,normal
-22.242287,-45.709691,São Roque,normal
-22.241306,-45.696638,São Benedito,normal
-22.235883,-45.710232,Juquita,normal
-22.260253,-45.710639,Novo Horizonte,apagado
-22.251281,-45.7153,Eletrônica,normal
-22.257824,-45.694508,Por do Sol,normal
-22.261535,-45.707191,Novo Horizonte,normal
-22.263893,-45.705811,Família Andrade,baixa_luminosidade
-22.262867,-45.696954,Por do Sol,normal
-22.259444,-45.70818,Novo Horizonte,apagado
-22.261654,-45.70787,Novo Horizonte,normal
-22.246805,-45.705007,São Benedito,normal
-22.253253,-45.712016,Eletrônica,normal
-22.248413,-45.708573,São Benedito,normal
-22.244187,-45.699948,São Benedito,apagado
-22.243277,-45.700366,Maristela,normal
-22.266126,-45.703005,Por do Sol,normal
-22.258321,-45.696377,Por do Sol,normal
-22.265008,-45.695446,Ozório Machado,normal
-22.258989,-45.702876,São João,normal
-22.247199,-45.696529,Anchieta,normal
-22.240991,-45.714172,Juquita,normal
-22.258516,-45.714227,Arco-Íris,piscando
-22.240408,-45.703424,Anchieta,normal
-22.240169,-45.699337,Vista Alegre,normal
-22.254144,-45.691158,Pedreira,normal
-22.250422,-45.704287,São João,normal
-22.245657,-45.697326,Anchieta,normal
-22.263092,-45.711483,Novo Horizonte,normal
-22.244863,-45.713492,São Roque,normal
-22.252177,-45.694604,Anchieta,normal
-22.238326,-45.706987,Maristela,baixa_luminosidade
-22.261329,-45.698114,Pedreira,apagado
-22.258231,-45.711003,Novo Horizonte,apagado
-22.261433,-45.697199,Pedreira,piscando
-22.261906,-45.713218,Novo Horizonte,piscando
-22.265389,-45.711595,Novo Horizonte,piscando
-22.237508,-45.710011,Juquita,normal
-22.256065,-45.707496,Novo Horizonte,apagado
-22.262121,-45.711734,Fernandes,normal
-22.256835,-45.71341,São João,normal
-22.261527,-45.693125,Ozório Machado,normal
-22.252845,-45.699077,São Benedito,normal
-22.258466,-45.715863,Arco-Íris,baixa_luminosidade
-22.247147,-45.705008,São Benedito,sem_sinal
-22.256606,-45.69325,Ozório Machado,piscando
-22.261678,-45.6938,Pedreira,normal
-22.246885,-45.698389,Anchieta,normal
-22.243173,-45.699593,Vista Alegre,baixa_luminosidade
-22.256864,-45.710707,Arco-Íris,sem_sinal
-22.259025,-45.707012,Fernandes,normal
-22.261788,-45.708357,Fernandes,apagado
-22.255248,-45.697551,Ozório Machado,normal
-22.258451,-45.694826,Ozório Machado,normal
-22.248246,-45.703279,Maristela,piscando
-22.247795,-45.699606,Anchieta,normal
-22.241979,-45.709222,São João,normal
-22.264123,-45.707087,Família Andrade,normal
-22.253873,-45.705942,Pedreira,normal
-22.256546,-45.707314,Novo Horizonte,piscando
-22.241947,-45.705041,Maristela,piscando
-22.245988,-45.71073,São Roque,baixa_luminosidade
-22.238596,-45.706455,São Roque,sem_sinal
-22.249889,-45.714189,Eletrônica,normal
-22.255658,-45.71438,Arco-Íris,normal
-22.253527,-45.699306,Anchieta,normal
-22.257917,-45.712318,Novo Horizonte,normal
-22.253586,-45.710126,Eletrônica,normal
-22.248681,-45.703813,São Benedito,apagado
-22.256633,-45.692495,Pedreira,normal
-22.243034,-45.698143,Anchieta,normal
-22.26253,-45.702217,Família Andrade,normal
-22.257811,-45.691429,Ozório Machado,normal
-22.2422,-45.699913,Anchieta,piscando
-22.257848,-45.698314,Por do Sol,piscando
-22.248364,-45.695029,Anchieta,normal
-22.26372,-45.70153,Família Andrade,normal
-22.246965,-45.697097,Anchieta,normal
-22.247313,-45.699787,São Benedito,normal
-22.240655,-45.710685,Juquita,normal
-22.248415,-45.711323,São Roque,normal
-22.250215,-45.706885,São João,normal
-22.263554,-45.701319,Fernandes,normal
-22.239538,-45.705119,Maristela,normal
-22.2448,-45.711297,Eletrônica,normal
-22.261461,-45.714685,Novo Horizonte,normal
-22.237876,-45.709335,Juquita,normal
-22.246147,-45.707469,São Benedito,normal
-22.262905,-45.710962,Família Andrade,sem_sinal
-22.265816,-45.707866,Família Andrade,normal
-22.238894,-45.698454,Vista Alegre,apagado
-22.259284,-45.702578,São João,apagado
-22.251973,-45.717802,Arco-Íris,normal
-22.241069,-45.703206,Maristela,normal
-22.260652,-45.693661,Ozório Machado,normal
-22.253838,-45.702979,Novo Horizonte,normal
-22.241766,-45.694909,Vista Alegre,baixa_luminosidade
-22.248614,-45.716765,São João,normal
-22.256843,-45.690179,Pedreira,normal
-22.249705,-45.697406,São Benedito,apagado
-22.24376,-45.699532,São Benedito,piscando
-22.258494,-45.70592,São João,normal
-22.265062,-45.699448,Por do Sol,normal
-22.247427,-45.704643,São João,normal
-22.247999,-45.702037,São Benedito,normal
-22.260332,-45.710665,Arco-Íris,normal
-22.246431,-45.710549,São Roque,apagado
